MSA,LAT,LON,Provider,Market Size,Number of Companies,Market Share,Defend $,Product,Exclusion,Included_In_Ranking,Provider_Ratio,Benchmark,Competitor_Ratio,Provider_Opportunity_Rank,Overall_Opportunity_Rank,Opportunity_Score,Opportunity_Category,Firm ID,Total_Weight,Number_of_Occurrences,Weighted_Average_Score
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Mechanics Bank,1294529972,7674,0,0,Credit_Cash_Management,FALSE,TRUE,0,0.107766667,0,17,438,inf,Good,2113,3.37,1,4
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Merchant Services,1294529972,7674,0.002,2265923,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6070,22.11,2,3.591587517
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Morgan Stanley Dean Witter,1294529972,7674,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2227,44.41,4,3.203107408
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Northwestern Mutual Financial,1294529972,7674,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,PNC Bank,1294529972,7674,0.01,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,153.54,23,4.469063436
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Pacific Premier Bank (CA),1294529972,7674,0.032,64609,Credit_Cash_Management,FALSE,TRUE,0.001559664,0.107766667,0.014472597,19,486,69.0960977,Excellent,6344,55.23,5,3.836501901
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Pacific Western Bank,1294529972,7674,0.019,0,Credit_Cash_Management,FALSE,TRUE,0,0.107766667,0,3,160,inf,Good,5318,70.13,6,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,PayPal,1294529972,7674,0,63526,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,294.28,27,3.813375017
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,PayTrace,1294529972,7674,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Prudential,1294529972,7674,0.001,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Silicon Valley Bank,1294529972,7674,0.005,308778,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Square,1294529972,7674,0.001,38901,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5895,109.71,11,4.722358946
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,TD Bank,1294529972,7674,0,37023,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3021,19.05,3,3.875065617
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Truist,1294529972,7674,0.004,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6590,43.4,7,4.615898618
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,UBS Warburg Dillon Read,1294529972,7674,0.002,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3151,13.08,1,4
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,US Bank,1294529972,7674,0.105,34113439,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,653.85,82,4.381983635
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Umpqua Bank,1294529972,7674,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Wells Fargo ,1294529972,7674,0.128,19322230,Credit_Cash_Management,TRUE,FALSE,0.116609831,0.107766667,1.082058438,22,566,0.924164504,Fair,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Zions Bank,1294529972,7674,0.011,3195825,Credit_Cash_Management,FALSE,TRUE,0.224428597,0.107766667,2.082541876,25,622,0.480182421,Poor,3369,97.18,10,4.162276189
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Ally Bank (formerly GMAC),13998107919,7670,0.001,0,Deposits,TRUE,FALSE,,,,,,,,5221,38.67,6,4.661753297
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,BMO,13998107919,7670,0.071,260172311,Deposits,TRUE,FALSE,,,,,,,,303,329.96,38,3.902200267
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Banc of California,13998107919,7670,0.014,40246726,Deposits,FALSE,TRUE,0.205368194,0.094168037,2.180869429,24,559,0.458532724,Poor,6302,103.16,12,4.300504071
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Bank of America,13998107919,7670,0.09,128904157,Deposits,TRUE,FALSE,,,,,,,,4836,1132.93,159,4.417810456
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Bank of Hope(CA),13998107919,7670,0.009,0,Deposits,FALSE,TRUE,0,0.094168037,0,7,279,inf,Good,6349,26.38,2,4.008339651
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Banner Bank,13998107919,7670,0.004,0,Deposits,FALSE,TRUE,0,0.094168037,0,12,351,inf,Good,457,26.38,3,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Bridge Bank,13998107919,7670,0.002,0,Deposits,FALSE,TRUE,0,0.094168037,0,17,405,inf,Good,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,CIBC,13998107919,7670,0.002,21735538,Deposits,FALSE,TRUE,0.77637414,0.094168037,8.244561122,26,624,0.121292084,Poor,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,CTBC Bank,13998107919,7670,0.003,0,Deposits,FALSE,TRUE,0,0.094168037,0,14,378,inf,Good,781,13.08,1,4
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Cass Commercial Bank,13998107919,7670,0.007,0,Deposits,FALSE,TRUE,0,0.094168037,0,9,300,inf,Good,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Cathay United Bank,13998107919,7670,0.023,23331996,Deposits,TRUE,FALSE,,,,,,,,5244,32.9,3,3.409726444
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Citi,13998107919,7670,0.013,0,Deposits,TRUE,FALSE,,,,,,,,804,531.6,77,4.51358164
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Citizens Bank,13998107919,7670,0.008,96317000,Deposits,FALSE,TRUE,0.860089454,0.094168037,9.133560365,27,629,0.10948633,Poor,4841,46.23,7,4.1951114
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Citizens Business Bank (CA),13998107919,7670,0.032,0,Deposits,FALSE,TRUE,0,0.094168037,0,3,115,inf,Excellent,812,134.85,15,4.436633296
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,City National Bank (CA),13998107919,7670,0.053,110118594,Deposits,FALSE,TRUE,0.148427868,0.094168037,1.576202208,22,531,0.634436366,Fair,820,181.09,20,4.329283782
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,CoBiz Bank NA,13998107919,7670,0.044,0,Deposits,FALSE,TRUE,0,0.094168037,0,1,79,inf,Excellent,836,86.15,8,4.638537435
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Comerica Bank,13998107919,7670,0.031,114933558,Deposits,FALSE,TRUE,0.264859662,0.094168037,2.812628032,25,576,0.35553937,Poor,868,53.16,6,3.181903687
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Deutsche Bank,13998107919,7670,0.001,0,Deposits,TRUE,FALSE,,,,,,,,1058,13.3,1,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,East-West Bank,13998107919,7670,0.035,3613014,Deposits,FALSE,TRUE,0.007374495,0.094168037,0.078312077,20,455,12.7694225,Excellent,1134,117.59,10,4.565524279
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Farmers and Merchants Bank (CA),13998107919,7670,0.044,0,Deposits,FALSE,TRUE,0,0.094168037,0,2,80,inf,Excellent,1238,107.46,9,4.5790992
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Fifth Third Bank,13998107919,7670,0.015,0,Deposits,FALSE,TRUE,0,0.094168037,0,6,214,inf,Good,1273,11.16,2,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,First Bank (MO),13998107919,7670,0.007,0,Deposits,FALSE,TRUE,0,0.094168037,0,10,301,inf,Good,1291,39.99,5,4.667416854
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,First Citizens Bank & Trust (NC/VA),13998107919,7670,0.01,8719883,Deposits,FALSE,TRUE,0.062293297,0.094168037,0.661512113,21,488,1.511688116,Fair,1299,47.78,6,4.695897865
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,First Republic Bank,13998107919,7670,0.003,0,Deposits,FALSE,TRUE,0,0.094168037,0,15,379,inf,Good,1350,26.16,2,4.5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Hanmi Bank,13998107919,7670,0.005,0,Deposits,FALSE,TRUE,0,0.094168037,0,11,332,inf,Good,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Huntington National Bank,13998107919,7670,0.003,0,Deposits,FALSE,TRUE,0,0.094168037,0,16,380,inf,Good,1676,9.03,1,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,JPMorgan,13998107919,7670,0.114,178995034,Deposits,TRUE,FALSE,,,,,,,,1804,1057.02,142,4.363824715
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,KeyBank,13998107919,7670,0.004,0,Deposits,FALSE,TRUE,0,0.094168037,0,13,352,inf,Good,1886,6.36,2,4.059748428
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Manufacturers Bank,13998107919,7670,0.008,0,Deposits,FALSE,TRUE,0,0.094168037,0,8,289,inf,Good,2064,26.16,2,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Mechanics Bank,13998107919,7670,0.001,0,Deposits,FALSE,TRUE,0,0.094168037,0,18,426,inf,Good,2113,3.37,1,4
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Morgan Stanley Dean Witter,13998107919,7670,0,0,Deposits,TRUE,FALSE,,,,,,,,2227,44.41,4,3.203107408
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,PNC Bank,13998107919,7670,0.005,0,Deposits,TRUE,FALSE,,,,,,,,2444,153.54,23,4.469063436
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Pacific Premier Bank (CA),13998107919,7670,0.026,2592931,Deposits,FALSE,TRUE,0.0071244,0.094168037,0.07565624,19,454,13.21768034,Excellent,6344,55.23,5,3.836501901
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Pacific Western Bank,13998107919,7670,0.025,0,Deposits,FALSE,TRUE,0,0.094168037,0,4,144,inf,Excellent,5318,70.13,6,5
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Silicon Valley Bank,13998107919,7670,0.004,9729069,Deposits,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,US Bank,13998107919,7670,0.105,384238896,Deposits,TRUE,FALSE,,,,,,,,3141,653.85,82,4.381983635
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Umpqua Bank,13998107919,7670,0.003,0,Deposits,TRUE,FALSE,,,,,,,,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Wells Fargo ,13998107919,7670,0.157,354400310,Deposits,TRUE,FALSE,0.161259424,0.094168037,1.712464527,23,539,0.583953702,Fair,,,,
CA-Los Angeles-Long Beach-Anaheim,34.108703,-118.182753,Zions Bank,13998107919,7670,0.019,0,Deposits,FALSE,TRUE,0,0.094168037,0,5,178,inf,Good,3369,97.18,10,4.162276189
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Ally Bank (formerly GMAC),191072390,1237,0.012,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Authorize.Net,191072390,1237,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,6030,26.16,2,4
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,BMO,191072390,1237,0.017,1644621,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,19.73,2,2.011150532
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Banc of California,191072390,1237,0.019,287236,Credit_Cash_Management,FALSE,TRUE,0.079120192,0.185034412,0.427597176,11,526,2.338649683,Good,6302,13.28,2,4.015060241
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Bank of America,191072390,1237,0.083,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,202.83,30,4.230439284
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Banner Bank,191072390,1237,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,7,397,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,CIT,191072390,1237,0.022,4132453,Credit_Cash_Management,FALSE,TRUE,0.983076481,0.185034412,5.31293865,17,677,0.188219753,Poor,639,13.08,1,3
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Caterpillar Inc.,191072390,1237,0.005,885527,Credit_Cash_Management,TRUE,FALSE,,,,,,,,727,19.73,2,3
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Cathay United Bank,191072390,1237,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5244,31.11,3,5
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Citizens Business Bank (CA),191072390,1237,0.094,2632547,Credit_Cash_Management,FALSE,TRUE,0.146571774,0.185034412,0.792132512,12,547,1.262415043,Good,812,110.74,10,4.401480946
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,City National Bank (CA),191072390,1237,0.05,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,1,58,inf,Excellent,820,59.74,6,4.556578507
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,CoBiz Bank NA,191072390,1237,0.005,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,4,303,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Comerica Bank,191072390,1237,0.025,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,2,123,inf,Excellent,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Deere & Co.,191072390,1237,0.003,590344,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1041,13.08,1,3
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,East-West Bank,191072390,1237,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,5,363,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,First Bank (MO),191072390,1237,0.02,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,3,154,inf,Good,1291,40.14,4,4.224962631
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,First Citizens Bank & Trust (NC/VA),191072390,1237,0.017,1184153,Credit_Cash_Management,FALSE,TRUE,0.36455324,0.185034412,1.970191573,15,618,0.507564855,Fair,1299,46.33,5,4.430606518
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Flagstar,191072390,1237,0.001,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,8,398,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Ford Motor,191072390,1237,0.002,295183,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1384,26.16,2,4
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,HSBC,191072390,1237,0.006,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1570,26.61,4,4.508455468
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,JPMorgan,191072390,1237,0.188,3923213,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,236.13,29,4.506754754
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,KeyBank,191072390,1237,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.185034412,0,6,364,inf,Good,1886,26.58,3,3.746425884
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Mechanics Bank,191072390,1237,0.048,8719556,Credit_Cash_Management,FALSE,TRUE,0.950725621,0.185034412,5.138101661,16,674,0.194624409,Poor,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,PNC Bank,191072390,1237,0.013,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,2444,50.82,8,4.736521055
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Pacific Premier Bank (CA),191072390,1237,0.142,266477,Credit_Cash_Management,FALSE,TRUE,0.009821401,0.185034412,0.053078782,9,497,18.83992003,Excellent,6344,39.68,3,4.005544355
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Pacific Western Bank,191072390,1237,0.009,518175,Credit_Cash_Management,FALSE,TRUE,0.301325587,0.185034412,1.628484036,14,593,0.61406804,Fair,5318,39.46,3,3.994424734
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,PayPal,191072390,1237,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5894,70.88,8,4.279909707
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Square,191072390,1237,0.003,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5895,13.3,1,5
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,US Bank,191072390,1237,0.021,505359,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3141,79.1,9,4.326295828
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Umpqua Bank,191072390,1237,0.011,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,3168,13.3,1,4
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Wells Fargo ,191072390,1237,0.066,533371,Credit_Cash_Management,TRUE,FALSE,0.042294854,0.185034412,0.228578313,10,513,4.37486824,Excellent,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Zions Bank,191072390,1237,0.029,1241974,Credit_Cash_Management,FALSE,TRUE,0.224138556,0.185034412,1.211334441,13,574,0.825535844,Fair,3369,25.72,3,4.767107309
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,BMO,2127019699,1234,0.016,17624228,Deposits,TRUE,FALSE,,,,,,,,303,19.73,2,2.011150532
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Banc of California,2127019699,1234,0.038,18506475,Deposits,FALSE,TRUE,0.228964734,0.108933282,2.101880437,13,556,0.475764455,Poor,6302,13.28,2,4.015060241
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Bank of America,2127019699,1234,0.119,0,Deposits,TRUE,FALSE,,,,,,,,4836,202.83,30,4.230439284
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Banner Bank,2127019699,1234,0.003,0,Deposits,FALSE,TRUE,0,0.108933282,0,7,381,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Cathay United Bank,2127019699,1234,0.027,0,Deposits,TRUE,FALSE,,,,,,,,5244,31.11,3,5
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Citizens Business Bank (CA),2127019699,1234,0.146,24379354,Deposits,FALSE,TRUE,0.078505092,0.108933282,0.720671317,9,490,1.387595116,Good,812,110.74,10,4.401480946
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,City National Bank (CA),2127019699,1234,0.036,0,Deposits,FALSE,TRUE,0,0.108933282,0,1,104,inf,Excellent,820,59.74,6,4.556578507
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,CoBiz Bank NA,2127019699,1234,0.004,0,Deposits,FALSE,TRUE,0,0.108933282,0,6,353,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Comerica Bank,2127019699,1234,0.019,0,Deposits,FALSE,TRUE,0,0.108933282,0,2,179,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,First Bank (MO),2127019699,1234,0.013,0,Deposits,FALSE,TRUE,0,0.108933282,0,3,229,inf,Good,1291,40.14,4,4.224962631
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,First Citizens Bank & Trust (NC/VA),2127019699,1234,0.002,4186739,Deposits,FALSE,TRUE,0.984179649,0.108933282,9.03470116,15,628,0.110684347,Poor,1299,46.33,5,4.430606518
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Flagstar,2127019699,1234,0.009,0,Deposits,FALSE,TRUE,0,0.108933282,0,4,280,inf,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,HSBC,2127019699,1234,0.006,0,Deposits,TRUE,FALSE,,,,,,,,1570,26.61,4,4.508455468
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,JPMorgan,2127019699,1234,0.108,42625772,Deposits,TRUE,FALSE,,,,,,,,1804,236.13,29,4.506754754
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,KeyBank,2127019699,1234,0.008,0,Deposits,FALSE,TRUE,0,0.108933282,0,5,290,inf,Good,1886,26.58,3,3.746425884
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Mechanics Bank,2127019699,1234,0.021,27234429,Deposits,FALSE,TRUE,0.609715825,0.108933282,5.597149141,14,611,0.178662382,Poor,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,PNC Bank,2127019699,1234,0.021,0,Deposits,TRUE,FALSE,,,,,,,,2444,50.82,8,4.736521055
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Pacific Premier Bank (CA),2127019699,1234,0.102,10253879,Deposits,FALSE,TRUE,0.04726248,0.108933282,0.433866298,8,473,2.30485752,Excellent,6344,39.68,3,4.005544355
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Pacific Western Bank,2127019699,1234,0.055,20318515,Deposits,FALSE,TRUE,0.17368318,0.108933282,1.59439959,11,532,0.627195344,Fair,5318,39.46,3,3.994424734
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,US Bank,2127019699,1234,0.064,17172595,Deposits,TRUE,FALSE,,,,,,,,3141,79.1,9,4.326295828
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Umpqua Bank,2127019699,1234,0.018,0,Deposits,TRUE,FALSE,,,,,,,,3168,13.3,1,4
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Wells Fargo ,2127019699,1234,0.143,31758330,Deposits,TRUE,FALSE,0.104411926,0.108933282,0.958494267,10,500,1.043303059,Good,,,,
CA-Riverside-San Bernardino-Ontario,34.538476,-116.134541,Zions Bank,2127019699,1234,0.014,5396363,Deposits,FALSE,TRUE,0.181218115,0.108933282,1.66356977,12,535,0.601116958,Fair,3369,25.72,3,4.767107309
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,American Express,139860757,877,0,41893,Credit_Cash_Management,TRUE,FALSE,,,,,,,,171,48.74,5,4.185884284
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,BMO,139860757,877,0.237,3469926,Credit_Cash_Management,TRUE,FALSE,,,,,,,,303,33.87,5,3.840271627
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Bank of America,139860757,877,0.067,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,4836,140.52,22,4.641474523
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Bank of Marin,139860757,877,0.021,6347,Credit_Cash_Management,FALSE,TRUE,0.002160993,0.034649529,0.062367163,14,500,16.0340786,Excellent,4855,19.4,2,5
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Banner Bank,139860757,877,0.016,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,7,176,inf,Good,457,15.51,2,4.333333333
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Citizens Business Bank (CA),139860757,877,0.009,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,9,244,inf,Good,812,4.53,1,5
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,City National Bank (CA),139860757,877,0.007,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,10,268,inf,Good,820,15.51,2,5
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Comerica Bank,139860757,877,0.023,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,3,133,inf,Excellent,,,,
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Divvy,139860757,877,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,,,,
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Farmers and Merchants Bank (CA),139860757,877,0.021,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,5,145,inf,Excellent,,,,
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,First Bank (MO),139860757,877,0.012,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,8,204,inf,Good,1291,14.87,2,4.695359785
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,First Citizens Bank & Trust (NC/VA),139860757,877,0.002,249251,Credit_Cash_Management,FALSE,TRUE,0.891068393,0.034649529,25.71660901,16,715,0.038885376,Poor,1299,15.51,2,3.333333333
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,First Northern Bank (CA),139860757,877,0.004,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,11,318,inf,Good,5848,25.23,2,4.409829568
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Heritage Bank of Commerce,139860757,877,0.002,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,12,365,inf,Good,,,,
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,Intuit GoPayment,139860757,877,0,0,Credit_Cash_Management,TRUE,FALSE,,,,,,,,5877,15.51,2,4.666666667
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,JPMorgan,139860757,877,0.027,1539582,Credit_Cash_Management,TRUE,FALSE,,,,,,,,1804,174.41,30,4.15371825
CA-Sacramento-Roseville-Folsom,38.790272,-121.005643,KeyBank,139860757,877,0.068,0,Credit_Cash_Management,FALSE,TRUE,0,0.034649529,0,1,37,inf,Excellent,1886,9.06,1,4
